Company_Name,Foundation_Year,Closing_Year,Dynamic Duration,Industries,Status,Currect_Status,Notes,Years,Employee_Number, Revenue , Net_Income , Assets , long_Term_Debt , Total_Liabilities , Holders_Equity , Avg_Stock_Price , Avg_TTM_Net_EPS , Avg_PE_Ratio 
Apple,1976,0,49,Mobile Phones,Active,Active,,2021,154000,"$365,817.00 ","$94,680.00 ","$351,002.00 ","$109,106.00 ","$287,912.00 ","$63,090.00 ",$141.93 ,$5.31 ,$26.73 
Apple,1976,0,49,Mobile Phones,Active,Active,,2020,147000,"$274,515.00 ","$57,411.00 ","$323,888.00 ","$98,667.00 ","$258,549.00 ","$65,339.00 ",$98.36 ,$3.36 ,$29.27 
Apple,1976,0,49,Mobile Phones,Active,Active,,2019,137000,"$260,174.00 ","$55,256.00 ","$338,516.00 ","$91,807.00 ","$248,028.00 ","$90,488.00 ",$54.62 ,$3.01 ,$18.15 
Apple,1976,0,49,Mobile Phones,Active,Active,,2018,132000,"$265,595.00 ","$59,531.00 ","$365,725.00 ","$93,735.00 ","$258,578.00 ","$107,147.00 ",$43.72 ,$2.84 ,$15.39 
Apple,1976,0,49,Mobile Phones,Active,Active,,2017,123000,"$229,234.00 ","$48,351.00 ","$375,319.00 ","$97,207.00 ","$241,272.00 ","$134,047.00 ",$35.74 ,$2.27 ,$15.74 
Apple,1976,0,49,Mobile Phones,Active,Active,,2016,116000,"$215,639.00 ","$45,687.00 ","$321,686.00 ","$75,427.00 ","$193,437.00 ","$128,249.00 ",$24.89 ,$2.14 ,$11.63 
Apple,1976,0,49,Mobile Phones,Active,Active,,2015,110000,"$233,715.00 ","$53,394.00 ","$290,345.00 ","$53,329.00 ","$170,990.00 ","$119,355.00 ",$26.15 ,$2.21 ,$11.83 
Apple,1976,0,49,Mobile Phones,Active,Active,,2014,97000,"$182,795.00 ","$39,510.00 ","$231,839.00 ","$28,987.00 ","$120,292.00 ","$111,547.00 ",$21.06 ,$1.63 ,$12.92 
Apple,1976,0,49,Mobile Phones,Active,Active,,2013,84400,"$170,910.00 ","$37,037.00 ","$207,000.00 ","$16,960.00 ","$83,451.00 ","$123,549.00 ",$14.49 ,$1.45 ,$9.99 
Apple,1976,0,49,Mobile Phones,Active,Active,,2012,76100,"$156,508.00 ","$41,733.00 ","$176,064.00 ", $-   ,"$57,854.00 ","$118,210.00 ",$18.00 ,$1.54 ,$11.69 
Apple,1976,0,49,Mobile Phones,Active,Active,,2011,63300,"$108,249.00 ","$25,922.00 ","$116,371.00 ", $-   ,"$39,756.00 ","$76,615.00 ",$11.07 ,$0.97 ,$11.41 
Apple,1976,0,49,Mobile Phones,Active,Active,,2010,49400,"$65,225.00 ","$14,013.00 ","$75,183.00 ", $-   ,"$27,392.00 ","$47,791.00 ",$8.23 ,$0.50 ,$16.46 
Apple,1976,0,49,Mobile Phones,Active,Active,,2009,36800,"$42,905.00 ","$8,235.00 ","$47,501.00 ", $-   ,"$15,861.00 ","$31,640.00 ",$6.35 ,$0.31 ,$20.48 
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$10.68 ,($15.50), $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2024,3750,"$1,567.00 ",($63.00),$905.00 ,$196.00 ,$835.00 ,$71.00 ,$31.49 ,($64.39),$0.26 
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2023,4620,"$1,543.00 ",($102.00),$981.00 ,$182.00 ,$850.00 ,$131.00 ,$159.00 ,($174.75), $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2022,4600,"$1,496.00 ",($69.00),"$1,072.00 ",$186.00 ,$843.00 ,$228.00 ,$364.00 ,($160.50), $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2021,4095,"$1,407.00 ",($140.00),"$1,031.00 ",$128.00 ,$738.00 ,$293.00 ,$812.50 ,($251.00), $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2020,5500,"$1,851.00 ",($38.00),"$1,156.00 ",$100.00 ,$739.00 ,$418.00 ,$241.25 ,($114.00), $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2019,6000,"$2,035.00 ",($24.00),$946.00 ,$34.00 ,$496.00 ,$451.00 ,$440.75 ,($24.50),$1.76 
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2018,6600,"$2,204.00 ",($253.00),"$1,039.00 ",$96.00 ,$571.00 ,$468.00 ,$629.25 ,($547.00), $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2017,6700,"$1,874.00 ",$5.00 ,"$1,300.00 ",$60.00 ,$586.00 ,$714.00 ,$828.50 ,$12.00 ,$77.69 
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2016,5500,"$1,808.00 ", $-   ,"$1,072.00 ", $-   ,$363.00 ,$708.00 ,"$1,007.67 ",($7.67), $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2015,5300,"$1,773.00 ",$13.00 ,"$1,091.00 ", $-   ,$364.00 ,$727.00 , $-   , $-   , $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2014,0,"$1,748.00 ",$33.00 ,"$1,144.00 ", $-   ,$719.00 ,$425.00 , $-   , $-   , $-   
Barnes & Noble Education,2015,0,10,Bookstore ,Active,Active,,2013,0,"$1,763.00 ",$29.00 , $-   , $-   , $-   , $-   , $-   , $-   , $-   
Books-A-Million (Bam),1917,0,108,Bookstore ,Active,Active,,2015,5000,$5.88 ,$8.94 ,$274.80 ,$5.88 ,$157.69 ,$117.12 , $-   , $-   , $-   
Books-A-Million (Bam),1917,0,108,Bookstore ,Active,Active,,2014,0,$5.45 ,($2.82),$296.15 ,$5.45 ,$181.56 ,$114.59 , $-   , $-   , $-   
Books-A-Million (Bam),1917,0,108,Bookstore ,Active,Active,,2013,0,$5.93 ,$2.55 ,$286.47 ,$5.93 ,$169.95 ,$116.52 , $-   , $-   , $-   
Books-A-Million (Bam),1917,0,108,Bookstore ,Active,Active,,2012,0,$18.86 ,($7.58),$302.73 ,$18.86 ,$190.74 ,$111.99 , $-   , $-   , $-   
Books-A-Million (Bam),1917,0,108,Bookstore ,Active,Active,,2011,0,$25.53 ,$3.54 ,$294.25 ,$25.53 ,$180.99 ,$113.26 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2024,600,$202.00 ,$19.00 ,"$2,210.00 ","$2,210.00 ","$1,870.00 ",$339.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2023,698,$180.00 ,$9.00 ,"$2,213.00 ","$2,213.00 ","$1,869.00 ",$344.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2022,742,$176.00 ,$19.00 ,"$2,032.00 ","$2,032.00 ","$1,661.00 ",$370.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2021,870,$273.00 ,$71.00 ,"$2,216.00 ","$2,216.00 ","$1,783.00 ",$433.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2020,812,$323.00 ,$81.00 ,"$2,185.00 ","$2,185.00 ","$1,771.00 ",$413.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2019,824,$210.00 ,$36.00 ,"$1,996.00 ","$1,996.00 ","$1,603.00 ",$394.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2018,888,$192.00 ,$31.00 ,"$1,915.00 ","$1,915.00 ","$1,516.00 ",$400.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2017,927,$192.00 ,$26.00 ,"$1,806.00 ","$1,806.00 ","$1,394.00 ",$412.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2016,895,$190.00 ,$26.00 ,"$1,791.00 ","$1,791.00 ","$1,380.00 ",$411.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2015,770,$166.00 ,$17.00 ,"$1,763.00 ","$1,763.00 ","$1,371.00 ",$392.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2014,731,$148.00 ,$13.00 ,"$1,783.00 ","$1,783.00 ","$1,333.00 ",$450.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2013,849,$151.00 ,$15.00 ,"$1,947.00 ","$1,947.00 ","$1,733.00 ",$214.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2012,726,$161.00 ,$35.00 ,"$1,661.00 ","$1,661.00 ","$1,458.00 ",$203.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2011,574,$123.00 ,($7.00),"$1,713.00 ","$1,713.00 ","$1,546.00 ",$166.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2010,595,$129.00 ,($2.00),"$1,809.00 ","$1,809.00 ","$1,637.00 ",$172.00 , $-   , $-   , $-   
Waterstones,1982,0,43,Bookstore ,Active,Active,,2009,518,$111.00 ,($10.00),"$1,868.00 ","$1,868.00 ","$1,700.00 ",$169.00 , $-   , $-   , $-   
Indigo Books And Music ,1996,0,29,Bookstore ,Active,Active,,2023,0,"$1,058.00 ",($49.57),$738.08 , $-   ,$758.06 ,($19.98), $-   , $-   , $-   
Indigo Books And Music,1996,0,29,Bookstore ,Active,Active,,2022,0,"$1,062.00 ",$3.27 ,$809.37 ,$497.45 ,$781.55 ,$27.82 , $-   , $-   , $-   
Indigo Books And Music,1996,0,29,Bookstore ,Active,Active,,2021,0,$905.00 ,($57.87),$799.49 ,$517.18 ,$776.91 ,$22.58 , $-   , $-   , $-   
Indigo Books And Music,1996,0,29,Bookstore ,Active,Active,,2020,0,$958.00 ,($185.00),$882.97 ,$550.27 ,$798.97 ,$84.01 , $-   , $-   , $-   
Indigo Books And Music,1996,0,29,Bookstore ,Active,Active,,2019,0,"$1,047.00 ",($36.80),$610.46 ,$568.62 ,$240.35 ,$370.12 , $-   , $-   , $-   
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$23.09 , $-   ,$6.93 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2024,5900,"$5,187.00 ",$455.00 ,"$11,882.00 ","$4,469.00 ","$8,723.00 ","$3,159.00 ",$35.95 ,$4.30 ,$8.45 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2023,6400,"$5,836.00 ",$707.00 ,"$12,141.00 ","$4,991.00 ","$8,888.00 ","$3,252.00 ",$34.57 ,$5.16 ,$6.72 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2022,6300,"$5,755.00 ",$741.00 ,"$11,492.00 ","$4,457.00 ","$8,586.00 ","$2,907.00 ",$35.06 ,$4.47 ,$7.90 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2021,5800,"$5,336.00 ",$650.00 ,"$11,051.00 ","$4,596.00 ","$8,498.00 ","$2,553.00 ",$37.47 ,$3.00 ,$15.58 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2020,4600,"$4,054.00 ",$1.00 ,"$12,011.00 ","$5,933.00 ","$10,288.00 ","$1,723.00 ",$24.06 ,$0.88 ,$21.00 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2019,5000,"$5,362.00 ",$424.00 ,"$10,528.00 ","$5,125.00 ","$8,724.00 ","$1,804.00 ",$32.51 ,$2.72 ,$11.98 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2018,5300,"$5,717.00 ",$531.00 ,"$10,666.00 ","$4,888.00 ","$8,892.00 ","$1,774.00 ",$35.45 ,$3.06 ,$11.59 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2017,5200,"$5,647.00 ",$522.00 ,"$9,973.00 ","$4,587.00 ","$8,128.00 ","$1,844.00 ",$44.62 ,$3.28 ,$13.60 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2016,5400,"$5,996.00 ",$692.00 ,"$9,890.00 ","$4,667.00 ","$7,970.00 ","$1,920.00 ",$42.25 ,$3.78 ,$11.18 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2015,5700,"$5,995.00 ",$752.00 ,"$9,973.00 ","$4,832.00 ","$8,133.00 ","$1,840.00 ",$42.93 ,$3.76 ,$11.39 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2014,5900,"$6,229.00 ",$845.00 ,"$9,528.00 ","$3,762.00 ","$6,619.00 ","$2,909.00 ",$50.48 ,$3.78 ,$13.38 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2013,5800,"$5,900.00 ",$734.00 ,"$9,405.00 ","$3,417.00 ","$6,396.00 ","$3,009.00 ",$46.12 ,$3.14 ,$14.64 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2012,5800,"$5,581.00 ",$624.00 ,"$9,171.00 ","$4,371.00 ","$6,613.00 ","$2,558.00 ",$34.99 ,$2.85 ,$12.31 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2011,6600,"$5,312.00 ",$599.00 ,"$9,674.00 ","$3,844.00 ","$7,254.00 ","$2,420.00 ",$29.07 ,$1.74 ,$19.18 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2010,6900,"$4,859.00 ",$147.00 ,"$9,431.00 ","$4,521.00 ","$7,224.00 ","$2,207.00 ",$20.80 ,($0.12),$10.30 
Harley-Davidson,1903,0,122,Motorcycle,Active,Active,,2009,7300,"$4,782.00 ",($55.00),"$9,156.00 ","$4,114.00 ","$7,047.00 ","$2,108.00 ",$18.31 ,($0.25), $-   
Ducati,1926,0,99,Motorcycle,Active,Active,,2024,1862,$1.00 ,$91.00 , $-   , $-   , $-   , $-   ,$9.10 , $-   , $-   
Ducati,1926,0,99,Motorcycle,Active,Active,,2023,0,$1.07 ,$112.00 , $-   , $-   , $-   , $-   ,$10.50 , $-   , $-   
Ducati,1926,0,99,Motorcycle,Active,Active,,2022,0,$676.00 , $-   ,$105.00 , $-   , $-   , $-   , $-   , $-   , $-   
Honda,1948,0,77,Motorcycle,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$29.68 , $-   ,$8.20 
Honda,1948,0,77,Motorcycle,Active,Active,,2024,194993,"$140,959.00 ","$7,640.00 ","$205,442.00 ","$41,800.00 ","$115,701.00 ","$89,741.00 ",$32.21 ,$4.34 ,$7.45 
Honda,1948,0,77,Motorcycle,Active,Active,,2023,197039,"$125,117.00 ","$4,820.00 ","$182,559.00 ","$32,367.00 ","$97,442.00 ","$85,117.00 ",$29.30 ,$3.84 ,$7.68 
Honda,1948,0,77,Motorcycle,Active,Active,,2022,218674,"$129,519.00 ","$6,293.00 ","$213,361.00 ","$44,360.00 ","$117,485.00 ","$95,876.00 ",$22.55 ,$3.27 ,$6.90 
Honda,1948,0,77,Motorcycle,Active,Active,,2021,211374,"$123,803.00 ","$6,180.00 ","$206,058.00 ","$44,324.00 ","$117,953.00 ","$88,105.00 ",$27.36 ,$4.47 ,$6.22 
Honda,1948,0,77,Motorcycle,Active,Active,,2020,218674,"$137,365.00 ","$4,193.00 ","$188,246.00 ","$38,835.00 ","$112,014.00 ","$76,231.00 ",$21.90 ,$1.76 ,$14.03 
Honda,1948,0,77,Motorcycle,Active,Active,,2019,219722,"$142,998.00 ","$5,493.00 ","$183,772.00 ","$37,281.00 ","$106,680.00 ","$77,092.00 ",$22.89 ,$2.76 ,$8.37 
Honda,1948,0,77,Motorcycle,Active,Active,,2018,215638,"$138,250.00 ","$9,534.00 ","$174,143.00 ","$34,936.00 ","$100,036.00 ","$74,107.00 ",$24.90 ,$5.06 ,$5.01 
Honda,1948,0,77,Motorcycle,Active,Active,,2017,211915,"$130,193.00 ","$5,734.00 ","$176,311.00 ","$37,406.00 ","$105,913.00 ","$70,398.00 ",$24.41 ,$3.70 ,$6.79 
Honda,1948,0,77,Motorcycle,Active,Active,,2016,208399,"$121,190.00 ","$2,860.00 ","$151,303.00 ","$31,014.00 ","$92,939.00 ","$58,364.00 ",$21.33 ,$1.86 ,$11.62 
Honda,1948,0,77,Motorcycle,Active,Active,,2015,204730,"$121,286.00 ","$4,636.00 ","$167,675.00 ","$35,729.00 ","$100,491.00 ","$67,184.00 ",$23.26 ,$2.56 ,$9.09 
Honda,1948,0,77,Motorcycle,Active,Active,,2014,198561,"$118,425.00 ","$5,741.00 ","$156,220.00 ","$32,341.00 ","$95,086.00 ","$61,134.00 ",$23.68 ,$3.21 ,$7.36 
Honda,1948,0,77,Motorcycle,Active,Active,,2013,190338,"$119,523.00 ","$4,443.00 ","$164,988.00 ","$32,801.00 ","$102,095.00 ","$62,893.00 ",$26.32 ,$2.42 ,$10.88 
Honda,1948,0,77,Motorcycle,Active,Active,,2012,0,"$100,941.00 ","$2,820.00 ","$149,616.00 ","$28,385.00 ","$92,106.00 ","$57,509.00 ",$22.85 ,$2.12 ,$11.31 
Honda,1948,0,77,Motorcycle,Active,Active,,2011,179060,"$107,242.00 ","$6,762.00 ","$138,851.00 ","$24,519.00 ","$83,856.00 ","$54,995.00 ",$21.12 ,$2.06 ,$11.43 
Honda,1948,0,77,Motorcycle,Active,Active,,2010,0,"$92,655.00 ","$3,052.00 ","$125,594.00 ","$24,981.00 ","$77,465.00 ","$48,129.00 ",$20.93 ,$1.59 ,$47.74 
Honda,1948,0,77,Motorcycle,Active,Active,,2009,181876, $-   ,"$1,395.00 ","$44,228.00 ", $-   ,"$57,559.00 ","($10,920.00)",$19.90 ,$0.15 ,$132.66 
Yamaha,1955,0,70,Motorcycle,Active,Active,,2024,0,"$16,620.51 ",$101.15 ,"$17,958.07 ", $-   ,"$10,044.61 ","$7,913.46 ", $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2023,52554,"$15,579.09 ",$64.08 ,"$16,539.10 ", $-   ,"$9,220.66 ","$7,318.45 ", $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2018,0,,$350.83 ,"$3,614.09 ", $-   ,$657.76 ,"$19,131.85 ", $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2017,0,,$301.41 ,"$3,370.08 ", $-   ,$532.68 ,"$1,906.50 ", $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2016,0,,$210.54 ,"$3,030.61 ", $-   ,$486.83 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2015,0,,$160.83 ,"$3,419.57 ", $-   ,$522.43 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2014,0,,$147.73 ,"$2,831.82 ", $-   ,$471.90 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2013,0,,$26.59 ,"$2,520.06 ", $-   ,$461.61 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2012,0,,($189.55),"$2,365.23 ", $-   ,$469.86 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2011,0,,$32.76 ,"$2,521.63 ", $-   ,$482.81 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2010,0,,($31.75),"$2,594.53 ", $-   ,$485.05 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2009,0,,($133.00),"$2,638.54 ", $-   ,$580.97 , $-   , $-   , $-   , $-   
Yamaha,1955,0,70,Motorcycle,Active,Active,,2008,0,,$255.21 ,"$3,486.11 ", $-   ,$775.32 , $-   , $-   , $-   , $-   
Kawasaki,1896,0,129,Motorcycle,Active,Active,,2024,0,,,"$2,680.18 ",$220.19 ,"$2,025.63 ",$654.55 , $-   , $-   , $-   
Kawasaki,1896,0,129,Motorcycle,Active,Active,,2023,0,"$1,849.29 ",$4.67 ,"$2,457.73 ",$211.08 ,"$1,860.85 ",$596.87 , $-   , $-   , $-   
Kawasaki,1896,0,129,Motorcycle,Active,Active,,2022,38,"$1,725.61 ",$15.06 ,"$2,174.63 ",$214.50 ,"$1,649.74 ",$524.89 , $-   , $-   , $-   
Kawasaki,1896,0,129,Motorcycle,Active,Active,,2021,0,"$1,500.88 ",$12.83 , $-   ,,, $-   , $-   , $-   , $-   
Fedex,1971,0,54,Transportation,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$236.26 ,$15.94 ,$14.82 
Fedex,1971,0,54,Transportation,Active,Active,,2024,430000,"$87,693.00 ","$4,331.00 ","$87,007.00 ","$20,135.00 ","$59,425.00 ","$27,582.00 ",$271.30 ,$16.62 ,$16.42 
Fedex,1971,0,54,Transportation,Active,Active,,2023,529000,"$90,155.00 ","$3,972.00 ","$87,143.00 ","$20,453.00 ","$61,055.00 ","$26,088.00 ",$226.55 ,$15.09 ,$15.12 
Fedex,1971,0,54,Transportation,Active,Active,,2022,249000,"$93,512.00 ","$3,826.00 ","$85,994.00 ","$20,182.00 ","$61,055.00 ","$24,939.00 ",$197.51 ,$14.91 ,$13.47 
Fedex,1971,0,54,Transportation,Active,Active,,2021,289000,"$83,959.00 ","$5,231.00 ","$82,777.00 ","$20,733.00 ","$58,609.00 ","$24,168.00 ",$247.24 ,$16.93 ,$15.20 
Fedex,1971,0,54,Transportation,Active,Active,,2020,245000,"$69,217.00 ","$1,286.00 ","$73,537.00 ","$21,952.00 ","$55,242.00 ","$18,295.00 ",$178.72 ,$4.86 ,$20.77 
Fedex,1971,0,54,Transportation,Active,Active,,2019,239000,"$69,693.00 ",$540.00 ,"$54,403.00 ","$16,617.00 ","$36,646.00 ","$17,757.00 ",$147.44 ,$4.30 ,$217.17 
Fedex,1971,0,54,Transportation,Active,Active,,2018,227000,"$65,450.00 ","$4,572.00 ","$52,330.00 ","$15,243.00 ","$32,914.00 ","$19,416.00 ",$215.64 ,$17.29 ,$12.51 
Fedex,1971,0,54,Transportation,Active,Active,,2017,169000,"$60,319.00 ","$2,997.00 ","$48,552.00 ","$14,909.00 ","$32,479.00 ","$16,073.00 ",$183.77 ,$9.89 ,$19.07 
Fedex,1971,0,54,Transportation,Active,Active,,2016,168000,"$50,365.00 ","$1,820.00 ","$45,959.00 ","$13,733.00 ","$32,175.00 ","$13,784.00 ",$144.05 ,$5.87 ,$25.61 
Fedex,1971,0,54,Transportation,Active,Active,,2015,166000,"$47,453.00 ","$1,050.00 ","$36,531.00 ","$7,249.00 ","$21,538.00 ","$14,993.00 ",$143.18 ,$4.73 ,$35.47 
Fedex,1971,0,54,Transportation,Active,Active,,2014,162000,"$45,567.00 ","$2,324.00 ","$33,070.00 ","$4,736.00 ","$17,793.00 ","$15,277.00 ",$130.43 ,$6.84 ,$19.24 
Fedex,1971,0,54,Transportation,Active,Active,,2013,160700,"$44,287.00 ","$2,716.00 ","$33,567.00 ","$2,739.00 ","$16,169.00 ","$17,398.00 ",$96.29 ,$5.20 ,$18.56 
Fedex,1971,0,54,Transportation,Active,Active,,2012,149000,"$42,680.00 ","$2,032.00 ","$29,903.00 ","$1,250.00 ","$15,176.00 ","$14,727.00 ",$76.16 ,$6.36 ,$11.97 
Fedex,1971,0,54,Transportation,Active,Active,,2011,143000,"$39,304.00 ","$1,452.00 ","$27,385.00 ","$1,667.00 ","$12,165.00 ","$15,220.00 ",$73.35 ,$4.77 ,$15.62 
Fedex,1971,0,54,Transportation,Active,Active,,2010,141000,"$34,734.00 ","$1,184.00 ","$24,902.00 ","$1,668.00 ","$11,091.00 ","$13,811.00 ",$71.26 ,$2.99 ,$13.04 
Fedex,1971,0,54,Transportation,Active,Active,,2009,140000,"$35,497.00 ",$98.00 ,"$24,244.00 ","$1,930.00 ","$10,618.00 ","$13,626.00 ",$71.08 ,($0.83), $-   
Samsung Galaxy ,2009,0,16,Smartwatches,Active,Active,Product line of Samsung,2024,0,"$301,000,000.00 ","$33,621,363.00 ","$515,000,000.00 ","$19,330,184.00 ","$112,000,000.00 ","$392,000,000.00 ", $-   , $-   , $-   
Samsung Galaxy ,2009,0,16,Smartwatches,Active,Active,Product line of Samsung,2023,270320,"$259,000,000.00 ","$14,473,401.00 ","$456,000,000.00 ","$12,685,944.00 ","$92,228,115.00 ","$353,000,000.00 ", $-   , $-   , $-   
Samsung Galaxy ,2009,0,16,Smartwatches,Active,Active,Product line of Samsung,2022,0,"$302,000,000.00 ","$54,730,018.00 ","$448,000,000.00 ","$10,333,242.00 ","$93,674,903.00 ","$345,000,000.00 ", $-   , $-   , $-   
Samsung Galaxy ,2009,0,16,Smartwatches,Active,Active,Product line of Samsung,2021,0,"$280,000,000.00 ","$39,243,791.00 ","$427,000,000.00 ","$18,392,149.00 ","$122,000,000.00 ","$296,000,000.00 ", $-   , $-   , $-   
Dell,1984,0,41,PC,Active,Active,,2025,108000,"$95,567.00 ","$4,592.00 ","$79,746.00 ","$19,363.00 ","$81,133.00 ","($1,387.00)",$96.05 ,$6.22 ,$15.44 
Dell,1984,0,41,PC,Active,Active,,2024,120000,"$88,425.00 ","$3,388.00 ","$82,126.00 ","$19,012.00 ","$84,258.00 ","($2,132.00)",$109.52 ,$5.09 ,$21.45 
Dell,1984,0,41,PC,Active,Active,,2023,133000,"$102,301.00 ","$2,442.00 ","$89,611.00 ","$23,015.00 ","$92,636.00 ","($3,025.00)",$49.28 ,$3.02 ,$16.42 
Dell,1984,0,41,PC,Active,Active,,2022,133000,"$101,197.00 ","$5,563.00 ","$92,735.00 ","$21,131.00 ","$94,315.00 ","($1,580.00)",$43.70 ,$5.91 ,$8.70 
Dell,1984,0,41,PC,Active,Active,,2021,158000,"$86,670.00 ","$3,250.00 ","$123,415.00 ","$32,865.00 ","$115,862.00 ","$7,553.00 ",$44.21 ,$5.70 ,$8.09 
Dell,1984,0,41,PC,Active,Active,,2020,165000,"$84,815.00 ","$4,616.00 ","$118,861.00 ","$44,319.00 ","$115,706.00 ","$3,155.00 ",$24.75 ,$4.64 ,$6.45 
Dell,1984,0,41,PC,Active,Active,,2019,157000,"$90,621.00 ","($2,310.00)","$111,820.00 ","$49,201.00 ","$112,762.00 ",($942.00),$26.52 ,($0.58),$3.91 
Dell,1984,0,41,PC,Active,Active,,2018,145000,"$79,040.00 ","($2,849.00)","$124,193.00 ","$43,998.00 ","$106,708.00 ","$17,485.00 ",$21.14 ,($6.32), $-   
Dell,1984,0,41,PC,Active,Active,,2017,138000,"$62,164.00 ","($1,167.00)","$118,206.00 ","$43,061.00 ","$99,197.00 ","$19,009.00 ",$19.05 ,($8.48), $-   
Dell,1984,0,41,PC,Active,Active,,2016,101800,"$50,911.00 ","($1,104.00)","$45,122.00 ","$10,650.00 ","$43,656.00 ","$1,466.00 ", $-   , $-   , $-   
Dell,1984,0,41,PC,Active,Active,,2015,0,"$54,142.00 ","($1,221.00)","$48,192.00 ","$11,234.00 ","$45,288.00 ","$2,904.00 ", $-   , $-   , $-   
Dell,1984,0,41,PC,Active,Active,,2014,0,"$14,075.00 ","($1,612.00)", $-   , $-   , $-   , $-   , $-   , $-   , $-   
Alphabet (Google),1998,0,27,Internet,Active,Active,,2024,183323,"$350,018.00 ","$100,118.00 ","$450,256.00 ","$10,883.00 ","$125,172.00 ","$325,084.00 ", $-   , $-   , $-   
Alphabet (Google),1998,0,27,Internet,Active,Active,,2023,182502,"$307,394.00 ","$73,795.00 ","$402,392.00 ","$11,870.00 ","$119,013.00 ","$283,379.00 ", $-   , $-   , $-   
